entity_id,state,last_changed
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T08:43:48.977Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:43:53.976Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T08:43:58.979Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T08:44:03.979Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T08:44:08.979Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T08:44:13.966Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T08:44:18.993Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:44:23.965Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T08:44:28.967Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:44:33.976Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T08:44:38.975Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:44:43.975Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T08:44:48.995Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:44:53.992Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T08:44:58.970Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T08:45:03.969Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T08:45:08.969Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:45:13.970Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T08:45:18.993Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:45:23.990Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T08:45:28.992Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T08:45:33.991Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:45:38.968Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:45:43.992Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:45:48.986Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:45:53.976Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:45:58.973Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:46:03.979Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:46:08.983Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:46:13.968Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:46:18.980Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T08:46:23.966Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:46:28.982Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T08:46:33.992Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:46:38.982Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T08:46:43.993Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:46:49.003Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T08:46:53.992Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:46:58.992Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T08:47:03.982Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:47:08.979Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T08:47:13.991Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:47:18.976Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:47:23.999Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:47:28.979Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:47:33.979Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:47:38.978Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T08:47:43.978Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:47:48.978Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T08:47:53.996Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:47:58.969Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T08:48:03.993Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:48:08.984Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T08:48:13.970Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:48:18.993Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:48:23.981Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T08:48:28.966Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T08:48:33.967Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T08:48:38.998Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:48:43.969Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T08:48:48.994Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T08:48:53.985Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T08:48:58.972Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T08:49:03.996Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T08:49:08.997Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:49:13.969Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T08:49:18.981Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T08:49:24.014Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T08:49:28.968Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T08:49:33.993Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T08:49:38.998Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:49:43.972Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T08:49:48.998Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T08:49:53.972Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T08:49:58.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:50:03.995Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T08:50:08.998Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T08:50:13.972Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:50:28.977Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:50:33.976Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T08:50:38.980Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:50:43.980Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T08:50:48.980Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:51:03.983Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:51:08.999Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T08:51:23.988Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:51:28.979Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:51:33.981Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T08:51:58.981Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:52:03.980Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:52:08.979Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:52:13.983Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T08:52:18.980Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:52:24.011Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:52:28.981Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T08:52:43.970Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:52:53.982Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T08:53:08.975Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:53:13.973Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:53:18.987Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T08:53:33.971Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:53:43.975Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T08:54:08.978Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:54:13.975Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:54:18.970Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:54:23.987Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T08:54:43.977Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:54:48.979Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:54:53.981Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T08:55:18.995Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:55:23.994Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:55:28.969Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T08:55:48.969Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:55:53.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:55:58.978Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T08:56:23.975Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:56:28.984Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:56:33.971Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:56:38.982Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:56:43.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:56:48.994Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:56:58.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:57:08.978Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T08:57:33.992Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:57:38.981Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:57:48.983Z
sensor.ugreen_nas_cpu_temperature,94,2026-07-29T08:57:58.971Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:58:03.997Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:58:08.997Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:58:13.987Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:58:18.998Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T08:58:23.997Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:58:28.978Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:58:33.984Z
sensor.ugreen_nas_cpu_temperature,94,2026-07-29T08:58:48.977Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T08:58:53.978Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:58:58.997Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:59:03.969Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T08:59:13.975Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T08:59:18.975Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:59:23.978Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:59:33.975Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T08:59:38.992Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T08:59:43.984Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T08:59:48.980Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T08:59:53.979Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:00:03.967Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:00:08.979Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:00:13.979Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:00:18.978Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:00:23.964Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:00:43.978Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:00:48.980Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:00:53.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:00:58.977Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:01:18.976Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:01:23.991Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:01:28.968Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:01:38.993Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:01:43.988Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:01:48.991Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:01:53.978Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:02:08.969Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:02:13.988Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:02:18.973Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:02:24.077Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:02:28.968Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:02:33.993Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:02:38.994Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:02:43.972Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:02:48.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:02:53.970Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:03:03.971Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:03:08.993Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:03:13.972Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:03:28.972Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:03:33.978Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:03:38.977Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:03:53.975Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:03:58.979Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:04:03.978Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:04:08.976Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:04:13.979Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:04:18.983Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:04:23.988Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:04:28.975Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:04:33.979Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:04:38.981Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:04:43.981Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:04:48.995Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:04:53.986Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:04:58.969Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:05:03.994Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:05:08.994Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:05:13.993Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:05:18.976Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:05:23.997Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:05:28.975Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:05:33.978Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:05:38.972Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:05:43.971Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:06:03.980Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:06:08.978Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:06:13.993Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:06:18.994Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:06:23.978Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:06:28.979Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:06:33.979Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:06:38.978Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:06:43.978Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:06:48.979Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:06:53.969Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:07:03.971Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:07:08.975Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:07:13.977Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:07:18.979Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:07:23.973Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:07:28.992Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:07:33.979Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:07:38.977Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:07:43.967Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:07:48.966Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:07:53.969Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:07:58.970Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:08:08.968Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:08:13.992Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:08:18.969Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:08:23.989Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:08:28.972Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:08:33.974Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:08:38.973Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:08:43.979Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:08:48.979Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:08:53.975Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:08:58.975Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:09:03.974Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:09:08.975Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:09:13.982Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:09:18.975Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:09:23.972Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:09:28.975Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:09:38.973Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:09:43.974Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:10:03.973Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:10:08.973Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:10:13.967Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:10:18.979Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:10:23.981Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:10:28.974Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:10:33.979Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:10:38.978Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:10:43.975Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:10:53.965Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:11:28.971Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:11:33.981Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:11:38.979Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:11:43.975Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:11:48.975Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:11:53.980Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:11:58.970Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:12:03.973Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:12:08.971Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:12:13.974Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:12:18.970Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:12:23.962Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:12:28.976Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T09:12:33.973Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:12:38.974Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:12:43.976Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:12:53.964Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:12:58.975Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:13:03.970Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:13:13.986Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:13:24.022Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:13:38.969Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:13:43.966Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:13:48.967Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:13:53.967Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:13:58.967Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:14:03.970Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:14:08.992Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:14:13.966Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:14:18.991Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:14:23.966Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:14:38.970Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:14:43.997Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:15:03.967Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:15:24.025Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:15:53.992Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:16:08.993Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:16:13.988Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:16:33.998Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:16:38.989Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:16:43.995Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:16:48.995Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:16:53.991Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:17:03.991Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:17:08.993Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:17:13.989Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:17:18.967Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:17:28.968Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:17:33.990Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:17:43.968Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:17:58.979Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:18:18.980Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:18:24.017Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:18:28.967Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:18:33.992Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:18:43.968Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:18:53.967Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:19:13.969Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:19:23.960Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:19:48.983Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:19:53.989Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:19:58.992Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:20:03.968Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:20:23.994Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:20:28.990Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:20:33.995Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:20:38.969Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:20:43.967Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:20:48.975Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:20:53.973Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:20:58.974Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:21:03.977Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:21:08.968Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:21:13.982Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:21:18.977Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:21:24.057Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:21:28.978Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:21:33.979Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:21:38.973Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:22:18.970Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:22:28.985Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:22:33.968Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:22:38.985Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:22:43.977Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:23:13.968Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:23:18.990Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:23:23.990Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:23:28.969Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:23:33.983Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:23:38.970Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:23:43.968Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:24:08.998Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:24:13.993Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:24:18.993Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:24:23.965Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:24:33.971Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:24:48.968Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:24:53.976Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:25:03.996Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:25:28.973Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:25:33.968Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:26:03.985Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:26:13.969Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:26:18.967Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:26:23.966Z
